"subject" "activity" "measurement" "mean"
15 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.982632302830189
15 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.648905254074074
15 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.345376541261905
15 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.714554172708333
16 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.985544945285714
16 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.981178036811594
16 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.986091891538462
16 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.422332394117647
16 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.241974080021277
16 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.565220840588235
17 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.98038005915493
17 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.9888280653125
17 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.989563633076923
17 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.523427055737705
17 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.498668458043478
17 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.633017707916667
18 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.989116865846154
18 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.988689671578947
18 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.986265653561644
18 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.601147246785714
18 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.622135895090909
18 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.736149274137931
19 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.986506488795181
19 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.98398048
19 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.983463295479452
19 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.129367902596154
19 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" 0.0595905768717949
19 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.3806571232
20 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.982876212058823
20 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.973211461363636
20 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.952741107945206
20 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.34599447627451
20 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.356220245355556
20 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.492755895098039
21 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.981630805333333
21 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.983434322941176
21 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.974780645393258
21 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.405700157884615
21 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.196838264546667
21 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.519815170851064
22 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.970918941666667
22 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.975330718709677
22 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.977567430952381
22 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.281973435652174
22 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.419534253611111
22 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.414448875714286
23 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.982415511805556
23 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.972656226029412
23 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.969610229705882
23 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.0572021324745763
23 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" 0.157775692377778
23 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.346605238039216
24 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.981549689583333
24 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.981971300147059
24 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.974170468405797
24 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.469920224310345
24 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.250000183381818
24 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.48339098779661
25 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.962632674520548
25 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.986326396461538
25 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.984832251216216
25 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.659286392837838
25 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.686843959310345
25 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.793266971230769
26 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.987308252236842
26 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.987989982948718
26 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.984563921216216
26 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.398673189830508
26 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.3601146078
26 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.639741264909091
27 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.988033129054054
27 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.987087721142857
27 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.9851113755
27 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.382617091578947
27 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.343626396295455
27 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.608544241568627
28 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.970251565375
28 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.972939551944444
28 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.964751238734177
28 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.498754491111111
28 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.365287434717391
28 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.587813565294118
29 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.992018447826087
29 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.988470241
29 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.988541579384615
29 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.394877826981132
29 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.411173451875
29 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.646198587755102
30 "laying" "FrequencyBodyAccelerationJerkMeanZ" -0.975632420428571
30 "sitting" "FrequencyBodyAccelerationJerkMeanZ" -0.985978315322581
30 "standing" "FrequencyBodyAccelerationJerkMeanZ" -0.962892627966102
30 "walking" "FrequencyBodyAccelerationJerkMeanZ" -0.467030710153846
30 "walkingDownstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.399688694032258
30 "walkingUpstairs" "FrequencyBodyAccelerationJerkMeanZ" -0.737803881230769
1 "laying" "FrequencyBodyAccelerationJerkStdX" -0.9641607086
1 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.987492994468085
1 "standing" "FrequencyBodyAccelerationJerkStdX" -0.995073759245283
1 "walking" "FrequencyBodyAccelerationJerkStdX" -0.133586606326316
1 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.0863278966402041
1 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.461907025849057
2 "laying" "FrequencyBodyAccelerationJerkStdX" -0.987250255833333
2 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.989459107391304
2 "standing" "FrequencyBodyAccelerationJerkStdX" -0.983007923703704
2 "walking" "FrequencyBodyAccelerationJerkStdX" -0.31431306340678
2 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" 0.0499590624829787
2 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.365415441458333
3 "laying" "FrequencyBodyAccelerationJerkStdX" -0.983122615967742
3 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.976283534807692
3 "standing" "FrequencyBodyAccelerationJerkStdX" -0.960570921803279
3 "walking" "FrequencyBodyAccelerationJerkStdX" -0.296596633103448
3 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.165442898685714
3 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.486446509661017
4 "laying" "FrequencyBodyAccelerationJerkStdX" -0.980079292592593
4 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.9787769122
4 "standing" "FrequencyBodyAccelerationJerkStdX" -0.975706723571429
4 "walking" "FrequencyBodyAccelerationJerkStdX" -0.29732607245
4 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.208250062317778
4 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.396762584807692
5 "laying" "FrequencyBodyAccelerationJerkStdX" -0.985625270384615
5 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.976530547272727
5 "standing" "FrequencyBodyAccelerationJerkStdX" -0.965778920714286
5 "walking" "FrequencyBodyAccelerationJerkStdX" -0.3213903195
5 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" 0.011055933212766
5 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.22532784293617
6 "laying" "FrequencyBodyAccelerationJerkStdX" -0.968619159473684
6 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.971488767454545
6 "standing" "FrequencyBodyAccelerationJerkStdX" -0.975235677719298
6 "walking" "FrequencyBodyAccelerationJerkStdX" -0.19269469414386
6 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" 0.0886515099394167
6 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.186815074235294
7 "laying" "FrequencyBodyAccelerationJerkStdX" -0.983560175384615
7 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.984026344375
7 "standing" "FrequencyBodyAccelerationJerkStdX" -0.978729082830189
7 "walking" "FrequencyBodyAccelerationJerkStdX" -0.365314790947368
7 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.00426289144680851
7 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.426974025686275
8 "laying" "FrequencyBodyAccelerationJerkStdX" -0.975959911481481
8 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.986913610652174
8 "standing" "FrequencyBodyAccelerationJerkStdX" -0.990414086851852
8 "walking" "FrequencyBodyAccelerationJerkStdX" -0.271448185291667
8 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" 0.172658982065789
8 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.24733661795122
9 "laying" "FrequencyBodyAccelerationJerkStdX" -0.9686013042
9 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.9666604036
9 "standing" "FrequencyBodyAccelerationJerkStdX" -0.971278823333333
9 "walking" "FrequencyBodyAccelerationJerkStdX" -0.170228340134423
9 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" 0.00938224337142857
9 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.327421989591837
10 "laying" "FrequencyBodyAccelerationJerkStdX" -0.978904364137931
10 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.989550917407407
10 "standing" "FrequencyBodyAccelerationJerkStdX" -0.968612135909091
10 "walking" "FrequencyBodyAccelerationJerkStdX" -0.0791518267107547
10 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" 0.156912678626316
10 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.247598320858298
11 "laying" "FrequencyBodyAccelerationJerkStdX" -0.987122678245614
11 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.981607942075472
11 "standing" "FrequencyBodyAccelerationJerkStdX" -0.993414564042553
11 "walking" "FrequencyBodyAccelerationJerkStdX" -0.45394304
11 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.12834163051087
11 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.458255021296296
12 "laying" "FrequencyBodyAccelerationJerkStdX" -0.972820011166667
12 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.977980349019608
12 "standing" "FrequencyBodyAccelerationJerkStdX" -0.975581439016393
12 "walking" "FrequencyBodyAccelerationJerkStdX" -0.03105929456
12 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.072311431676087
12 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.39060122
13 "laying" "FrequencyBodyAccelerationJerkStdX" -0.98707817516129
13 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.99368217
13 "standing" "FrequencyBodyAccelerationJerkStdX" -0.988185112807018
13 "walking" "FrequencyBodyAccelerationJerkStdX" -0.219716159766667
13 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.114744976032191
13 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.514337759454545
14 "laying" "FrequencyBodyAccelerationJerkStdX" -0.973491388039216
14 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.981920831111111
14 "standing" "FrequencyBodyAccelerationJerkStdX" -0.980396601666667
14 "walking" "FrequencyBodyAccelerationJerkStdX" -0.484797709830508
14 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.0302396365755556
14 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.41096787037037
15 "laying" "FrequencyBodyAccelerationJerkStdX" -0.983949290694444
15 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.989314359661017
15 "standing" "FrequencyBodyAccelerationJerkStdX" -0.986934133584906
15 "walking" "FrequencyBodyAccelerationJerkStdX" -0.411500068148148
15 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" 0.108062740547619
15 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.207231605488542
16 "laying" "FrequencyBodyAccelerationJerkStdX" -0.989287359142857
16 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.991567867681159
16 "standing" "FrequencyBodyAccelerationJerkStdX" -0.991847149615385
16 "walking" "FrequencyBodyAccelerationJerkStdX" -0.402884115098039
16 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.125682818093191
16 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.538073090196078
17 "laying" "FrequencyBodyAccelerationJerkStdX" -0.983213244366197
17 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.9946131621875
17 "standing" "FrequencyBodyAccelerationJerkStdX" -0.992775377692308
17 "walking" "FrequencyBodyAccelerationJerkStdX" -0.343866129016393
17 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.0718767032673913
17 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.287219038291667
18 "laying" "FrequencyBodyAccelerationJerkStdX" -0.986641245846154
18 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.992039060701754
18 "standing" "FrequencyBodyAccelerationJerkStdX" -0.990287933424657
18 "walking" "FrequencyBodyAccelerationJerkStdX" -0.375992795357143
18 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.416050500909091
18 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.575331252413793
19 "laying" "FrequencyBodyAccelerationJerkStdX" -0.985278006987952
19 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.988576991369863
19 "standing" "FrequencyBodyAccelerationJerkStdX" -0.985913722328767
19 "walking" "FrequencyBodyAccelerationJerkStdX" 0.0908366492173077
19 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" 0.476803887476923
19 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.2172651781
20 "laying" "FrequencyBodyAccelerationJerkStdX" -0.986213883088235
20 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.983565760757576
20 "standing" "FrequencyBodyAccelerationJerkStdX" -0.963098911506849
20 "walking" "FrequencyBodyAccelerationJerkStdX" -0.122237205541176
20 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.147278592755556
20 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.187090779486275
21 "laying" "FrequencyBodyAccelerationJerkStdX" -0.987061376777778
21 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.990027822470588
21 "standing" "FrequencyBodyAccelerationJerkStdX" -0.979530485393258
21 "walking" "FrequencyBodyAccelerationJerkStdX" -0.107412802661538
21 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.0463867896444444
21 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.462972848723404
22 "laying" "FrequencyBodyAccelerationJerkStdX" -0.974126068055556
22 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.984299609032258
22 "standing" "FrequencyBodyAccelerationJerkStdX" -0.978773000952381
22 "walking" "FrequencyBodyAccelerationJerkStdX" 0.0180047785304348
22 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" 0.0404618458027778
22 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.0677978520178571
23 "laying" "FrequencyBodyAccelerationJerkStdX" -0.987840852638889
23 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.986019630441176
23 "standing" "FrequencyBodyAccelerationJerkStdX" -0.984531642205882
23 "walking" "FrequencyBodyAccelerationJerkStdX" -0.235172990305085
23 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" 0.0819587190574074
23 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.424877553333333
24 "laying" "FrequencyBodyAccelerationJerkStdX" -0.988140517777778
24 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.9892888075
24 "standing" "FrequencyBodyAccelerationJerkStdX" -0.981721691014493
24 "walking" "FrequencyBodyAccelerationJerkStdX" -0.507640734482759
24 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.355930598
24 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.527104719152542
25 "laying" "FrequencyBodyAccelerationJerkStdX" -0.976423984657534
25 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.992750109846154
25 "standing" "FrequencyBodyAccelerationJerkStdX" -0.989339890810811
25 "walking" "FrequencyBodyAccelerationJerkStdX" -0.624145724594595
25 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.522153341034483
25 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.690213625846154
26 "laying" "FrequencyBodyAccelerationJerkStdX" -0.990410106973684
26 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.99329986051282
26 "standing" "FrequencyBodyAccelerationJerkStdX" -0.991275662027027
26 "walking" "FrequencyBodyAccelerationJerkStdX" -0.351065957627119
26 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.130825898392
26 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.342075432
27 "laying" "FrequencyBodyAccelerationJerkStdX" -0.987477465405405
27 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.991292270714286
27 "standing" "FrequencyBodyAccelerationJerkStdX" -0.98860681
27 "walking" "FrequencyBodyAccelerationJerkStdX" -0.346610413333333
27 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.0522811342045455
27 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.47892337254902
28 "laying" "FrequencyBodyAccelerationJerkStdX" -0.98220590125
28 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.977786782222222
28 "standing" "FrequencyBodyAccelerationJerkStdX" -0.971672796708861
28 "walking" "FrequencyBodyAccelerationJerkStdX" -0.367116416481481
28 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.0980112293695652
28 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.37027368
29 "laying" "FrequencyBodyAccelerationJerkStdX" -0.99254347826087
29 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.9942201755
29 "standing" "FrequencyBodyAccelerationJerkStdX" -0.994123423538462
29 "walking" "FrequencyBodyAccelerationJerkStdX" -0.307336669773585
29 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.0986379156229167
29 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.211385397877551
30 "laying" "FrequencyBodyAccelerationJerkStdX" -0.980350748142857
30 "sitting" "FrequencyBodyAccelerationJerkStdX" -0.990017564516129
30 "standing" "FrequencyBodyAccelerationJerkStdX" -0.972216728644068
30 "walking" "FrequencyBodyAccelerationJerkStdX" -0.415135398
30 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdX" -0.289802729403226
30 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdX" -0.561565206615385
1 "laying" "FrequencyBodyAccelerationJerkStdY" -0.9322178704
1 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.982513909574468
1 "standing" "FrequencyBodyAccelerationJerkStdY" -0.987018226792453
1 "walking" "FrequencyBodyAccelerationJerkStdY" 0.106739857136
1 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.134580008877551
1 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.381777065283019
2 "laying" "FrequencyBodyAccelerationJerkStdY" -0.984987392916667
2 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.980804228478261
2 "standing" "FrequencyBodyAccelerationJerkStdY" -0.973520241111111
2 "walking" "FrequencyBodyAccelerationJerkStdY" -0.0153329520084746
2 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" 0.0808333491276596
2 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.243554146666667
3 "laying" "FrequencyBodyAccelerationJerkStdY" -0.971044012741936
3 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.956461756730769
3 "standing" "FrequencyBodyAccelerationJerkStdY" -0.943948547213115
3 "walking" "FrequencyBodyAccelerationJerkStdY" -0.00561498755362069
3 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.14772824006198
3 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.268191523644068
4 "laying" "FrequencyBodyAccelerationJerkStdY" -0.944366881666667
4 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.949293158
4 "standing" "FrequencyBodyAccelerationJerkStdY" -0.944075308928571
4 "walking" "FrequencyBodyAccelerationJerkStdY" -0.2099000063
4 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.177202094317778
4 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.314525030788462
5 "laying" "FrequencyBodyAccelerationJerkStdY" -0.96624258
5 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.954464442045455
5 "standing" "FrequencyBodyAccelerationJerkStdY" -0.936202600714286
5 "walking" "FrequencyBodyAccelerationJerkStdY" -0.0545213604089286
5 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" 0.0901720096791489
5 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.105311152804255
6 "laying" "FrequencyBodyAccelerationJerkStdY" -0.935717452807018
6 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.946880042
6 "standing" "FrequencyBodyAccelerationJerkStdY" -0.950681450350877
6 "walking" "FrequencyBodyAccelerationJerkStdY" 0.0314450678263158
6 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" 0.341242392604167
6 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.0169811409705882
7 "laying" "FrequencyBodyAccelerationJerkStdY" -0.975886145
7 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.971814980208333
7 "standing" "FrequencyBodyAccelerationJerkStdY" -0.966850290188679
7 "walking" "FrequencyBodyAccelerationJerkStdY" -0.0431917460807018
7 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.324378560319149
7 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.53419130254902
8 "laying" "FrequencyBodyAccelerationJerkStdY" -0.979170881666667
8 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.983038783478261
8 "standing" "FrequencyBodyAccelerationJerkStdY" -0.97858173
8 "walking" "FrequencyBodyAccelerationJerkStdY" 0.315883536479167
8 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" 0.273943791773684
8 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.0700821464439024
9 "laying" "FrequencyBodyAccelerationJerkStdY" -0.966634136
9 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.9585229866
9 "standing" "FrequencyBodyAccelerationJerkStdY" -0.968234579555556
9 "walking" "FrequencyBodyAccelerationJerkStdY" -0.228380473480769
9 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.355981821428571
9 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.590112916530612
10 "laying" "FrequencyBodyAccelerationJerkStdY" -0.968120692241379
10 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.982045591111111
10 "standing" "FrequencyBodyAccelerationJerkStdY" -0.944847393636364
10 "walking" "FrequencyBodyAccelerationJerkStdY" 0.0484867672264151
10 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.153355802565789
10 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.202796129097872
11 "laying" "FrequencyBodyAccelerationJerkStdY" -0.973486716315789
11 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.968421475660377
11 "standing" "FrequencyBodyAccelerationJerkStdY" -0.981185823617021
11 "walking" "FrequencyBodyAccelerationJerkStdY" -0.170177403123729
11 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.130443829826087
11 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.437276328518518
12 "laying" "FrequencyBodyAccelerationJerkStdY" -0.964703656833333
12 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.966538919607843
12 "standing" "FrequencyBodyAccelerationJerkStdY" -0.95666634442623
12 "walking" "FrequencyBodyAccelerationJerkStdY" -0.094056408433
12 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" 0.0515123126413043
12 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.335926381307692
13 "laying" "FrequencyBodyAccelerationJerkStdY" -0.981394261612903
13 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.985908120408163
13 "standing" "FrequencyBodyAccelerationJerkStdY" -0.979412252631579
13 "walking" "FrequencyBodyAccelerationJerkStdY" 0.0946741596910526
13 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.141775116319149
13 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.319400410981818
14 "laying" "FrequencyBodyAccelerationJerkStdY" -0.969113291372549
14 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.968943674259259
14 "standing" "FrequencyBodyAccelerationJerkStdY" -0.967830182166667
14 "walking" "FrequencyBodyAccelerationJerkStdY" -0.353526894237288
14 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" 0.138737970022222
14 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.371572473072222
15 "laying" "FrequencyBodyAccelerationJerkStdY" -0.973215319722222
15 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.979713045932203
15 "standing" "FrequencyBodyAccelerationJerkStdY" -0.969934103584906
15 "walking" "FrequencyBodyAccelerationJerkStdY" -0.0606839140548148
